date,AAPL,AMZN,FB,GOOGL,NFLX
2017-01-30,120.12769179508,830.38,130.98,823.83,141.22
2017-01-31,119.85115020417,823.48,130.32,820.19,140.71
2017-02-01,127.15974939256,832.35,133.23,815.24,140.78
2017-02-02,126.94246671398,839.95,130.84,818.26,139.2
2017-02-03,127.48567341042,810.2,130.98,820.13,140.25
2017-02-06,128.68072814257,807.64,132.06,821.62,140.97
2017-02-07,129.9054123309,812.5,131.84,829.23,144.0
2017-02-08,130.40911308577,819.71,134.2,829.88,144.74
2017-02-09,131.34737919779,821.36,134.14,830.06,144.14
2017-02-10,131.04980924039,827.46,134.19,834.85,144.82
2017-02-13,132.21033207426,836.53,134.05,838.96,143.2
2017-02-14,133.92631882862,836.39,133.85,840.03,140.82
2017-02-15,134.41234975905,842.7,133.44,837.32,142.27
2017-02-16,134.24868628248,844.14,133.84,842.17,142.01
2017-02-17,134.62064872923,845.07,133.53,846.55,142.22
2017-02-21,135.59271059008,856.44,133.72,849.27,142.6
2017-02-22,135.99938953187,855.61,136.12,851.36,143.86
2017-02-23,135.42408761422,852.19,135.36,851.0,142.78
2017-02-24,135.55303459576,845.24,135.44,847.81,143.25
2017-02-27,135.82084755742,848.64,136.41,849.67,143.41
2017-02-28,135.8803615489,845.04,135.54,844.93,142.13
2017-03-01,138.65768115133,853.08,137.42,856.75,142.65
2017-03-02,137.83440426919,848.91,136.76,849.85,139.53
2017-03-03,138.64776215275,849.88,137.17,849.08,139.14
2017-03-06,138.21132621523,846.61,137.42,847.27,141.94
2017-03-07,138.38986818967,846.02,137.3,851.15,141.43
2017-03-08,137.87408026351,850.5,137.72,853.64,140.32
2017-03-09,137.55667230894,853.0,138.24,857.84,140.53
2017-03-10,138.01294624363,852.46,138.79,861.405,140.89
2017-03-13,138.07246023511,854.59,139.6,864.58,143.52
2017-03-14,137.86416126493,852.53,139.32,865.91,143.19
2017-03-15,139.3222540562,852.97,139.72,868.39,145.25
2017-03-16,139.55039102354,853.42,139.99,870.0,144.39
2017-03-17,138.85606112294,852.31,139.84,872.37,145.11
2017-03-20,140.31415391421,856.97,139.94,867.91,145.83
2017-03-21,138.70727614424,843.2,138.51,850.14,142.42
2017-03-22,140.27447791989,848.06,139.59,849.8,142.65
2017-03-23,139.77852799089,847.38,139.53,839.65,141.84
2017-03-24,139.50079603064,845.61,140.34,835.14,142.02
2017-03-27,139.73885199657,846.82,140.32,838.51,144.06
2017-03-28,142.63519958196,856.0,141.76,840.63,145.17
2017-03-29,142.95260753652,874.32,142.65,849.87,146.47
2017-03-30,142.7641465635,876.34,142.41,849.48,148.06
2017-03-31,142.49633360184,886.54,142.05,847.8,147.81
2017-04-03,142.53600959616,891.51,142.28,856.75,146.92
2017-04-04,143.59734244423,906.83,141.73,852.57,145.5
2017-04-05,142.85341755072,909.28,141.85,848.91,143.62
2017-04-06,142.49633360184,898.28,141.17,845.095,143.74
2017-04-07,142.17892564727,894.88,140.78,842.1,143.11
2017-04-10,142.01030267141,907.04,141.04,841.7,143.85
2017-04-11,140.48277689007,902.36,139.92,839.88,144.35
2017-04-12,140.65139986594,896.23,139.58,841.46,143.83
2017-04-13,139.90747497243,884.67,139.39,840.18,142.92
2017-04-17,140.68115686168,901.99,141.42,855.13,147.25
2017-04-18,140.05625995113,903.78,140.96,853.99,143.36
2017-04-19,139.54047202496,899.2,142.27,856.51,139.76
2017-04-20,141.28621577506,902.06,143.8,860.08,141.18
2017-04-21,141.1175927992,898.53,143.68,858.95,142.87
2017-04-24,142.47649560468,907.41,145.47,878.93,143.83
2017-04-25,143.36920547689,907.62,146.49,888.84,152.16
2017-04-26,142.48720812314,909.29,146.56,889.14,150.17
2017-04-27,142.62528058338,918.76,147.7,891.44,153.08
2017-04-28,142.48641460326,924.99,150.25,924.52,152.2
2017-05-01,145.41251918439,948.43,152.46,932.82,155.35
2017-05-02,146.31514805518,946.68,152.78,937.09,156.45
2017-05-03,145.86879311907,941.03,151.8,948.45,155.59
2017-05-04,145.34308619433,937.53,150.85,954.72,157.25
2017-05-05,147.75340284929,934.15,150.24,950.28,156.6
2017-05-08,151.76067827566,949.04,151.06,958.69,156.38
2017-05-09,152.71290213935,952.82,150.48,956.71,157.46
2017-05-10,152.01857223874,948.95,150.29,954.84,160.28
2017-05-11,153.32788005131,947.62,150.04,955.89,158.54
2017-05-12,155.46919178961,961.35,150.33,955.14,160.81
2017-05-15,155.07080821039,957.97,150.19,959.22,160.02
2017-05-16,154.84173765234,966.07,149.78,964.61,159.41
2017-05-17,149.64283194355,944.52,144.85,942.17,153.2
2017-05-18,151.92357793457,958.49,147.66,950.5,155.7
2017-05-19,152.34188069275,959.84,148.06,954.65,157.02
2017-05-22,153.36771840924,970.7,148.24,964.07,157.16
2017-05-23,153.17848620911,971.54,148.07,970.55,157.95
2017-05-24,152.72034509301,980.35,150.04,977.61,157.75
2017-05-25,153.24820333547,993.38,151.96,991.86,163.05
2017-05-26,152.98925400898,995.78,152.13,993.27,162.43
2017-05-30,153.04901154586,996.7,152.38,996.17,163.22
2017-05-31,152.14268890314,994.62,151.46,987.09,163.07
2017-06-01,152.56099166132,995.95,151.53,988.29,162.99
2017-06-02,154.82181847338,1006.73,153.61,996.12,165.18
2017-06-05,153.30796087235,1011.34,153.63,1003.88,165.06
2017-06-06,153.82585952534,1002.97,152.81,996.68,165.17
2017-06-07,154.74214175754,1010.07,153.12,1001.59,165.61
2017-06-08,154.36367735728,1009.94,154.71,1004.28,165.88
2017-06-09,148.37796407954,978.31,149.63,970.12,158.03
2017-06-12,144.7327543297,964.83,148.44,961.81,151.44
2017-06-13,145.99762219371,980.79,150.68,970.5,152.72
2017-06-14,144.57340089801,976.47,150.25,967.93,152.2
2017-06-15,143.70691661321,964.17,149.8,960.18,151.76
2017-06-16,141.69507953817,987.71,150.64,958.62,152.38
2017-06-19,145.7486324567,995.17,152.87,975.22,153.4
2017-06-20,144.4240070558,992.59,152.25,968.99,152.05
2017-06-21,145.28053175112,1002.23,153.91,978.59,155.03
2017-06-22,145.04150160359,1001.3,153.4,976.62,154.89
2017-06-23,145.75859204618,1003.74,155.07,986.09,158.03
2017-06-26,145.23073380372,993.98,153.59,972.09,157.5
2017-06-27,143.15913919179,976.78,150.58,948.09,151.03
2017-06-28,145.2406933932,990.33,153.24,961.01,153.41
2017-06-29,143.09938165491,975.93,151.04,937.82,150.09
2017-06-30,143.43800769724,968.0,150.98,929.68,149.41
2017-07-03,142.92010904426,953.66,148.43,919.46,146.17
2017-07-05,143.5077248236,971.4,150.34,932.26,147.61
2017-07-06,142.15322065427,965.14,148.82,927.69,146.25
2017-07-07,143.59736112893,978.76,151.44,940.81,150.18
2017-07-10,144.47380500321,996.47,153.5,951.0,152.67
2017-07-11,144.94190570879,994.13,155.27,953.53,154.33
2017-07-12,145.15105708788,1006.51,158.9,967.66,158.75
2017-07-13,147.17285375241,999.855,159.26,968.7175,158.17
2017-07-14,148.43772161642,1001.81,159.97,976.91,161.12
2017-07-17,148.9556202694,1010.04,159.73,975.96,161.7
2017-07-18,149.47351892239,1024.38,162.86,986.95,183.6
2017-07-19,150.40972033355,1026.87,164.14,992.77,183.86
2017-07-20,149.73246824888,1028.7,164.53,992.19,183.6
2017-07-21,149.66275112251,1025.67,164.43,993.84,188.54
2017-07-24,151.47539640795,1038.95,166.0,998.31,187.91
2017-07-25,152.12276972418,1039.87,165.28,969.03,186.97
2017-07-26,152.83986016677,1052.8,165.61,965.31,189.08
2017-07-27,149.95157921745,1046.0,170.44,952.51,182.68
2017-07-28,148.89586273252,1020.04,172.45,958.33,184.04
2017-07-31,148.24848941629,987.78,169.25,945.5,181.66
2017-08-01,149.44364015394,996.19,169.86,946.56,182.03
2017-08-02,156.50498909557,995.89,169.25,947.64,180.74
2017-08-03,154.94133354715,986.92,168.59,940.3,179.23
2017-08-04,155.75801988454,987.58,169.62,945.79,180.27
2017-08-07,,,171.98,945.75,181.33
2017-08-08,159.43310840282,989.84,171.23,944.19,178.36
2017-08-09,160.40914817191,982.01,171.18,940.08,175.78
2017-08-10,155.27,956.92,167.4,923.59,169.14
2017-08-11,157.48,967.99,168.08,930.09,171.4
2017-08-14,159.85,983.3,170.75,938.93,171.0
2017-08-15,161.6,982.74,171.0,938.08,168.5
2017-08-16,160.95,978.18,170.0,944.27,169.98
2017-08-17,157.87,960.57,166.91,927.66,166.09
2017-08-18,157.5,958.47,167.41,926.18,166.54
2017-08-21,157.21,953.29,167.78,920.87,166.76
2017-08-22,159.78,966.9,169.64,940.4,169.34
2017-08-23,159.98,958.0,168.71,942.58,169.06
2017-08-24,159.27,952.45,167.74,936.89,168.13
2017-08-25,159.86,945.26,166.32,930.5,165.95
2017-08-28,161.47,946.02,167.24,928.13,167.12
2017-08-29,162.91,954.06,168.05,935.75,168.81
2017-08-30,163.35,967.59,169.92,943.63,174.69
2017-08-31,164.0,980.6,172.0,955.24,174.71
2017-09-01,164.05,978.25,172.02,951.99,174.74
2017-09-05,162.08,965.27,170.72,941.48,174.52
2017-09-06,161.91,967.8,172.09,942.02,179.25
2017-09-07,161.26,979.47,173.21,949.89,179.0
2017-09-08,158.63,965.9,170.95,941.41,176.42
2017-09-11,161.5,977.96,173.51,943.29,181.74
2017-09-12,160.82,982.58,172.96,946.65,185.15
2017-09-13,159.65,999.6,173.05,950.44,183.64
2017-09-14,158.28,992.21,170.96,940.13,182.63
2017-09-15,159.88,986.79,171.58,935.29,182.1
2017-09-18,158.67,974.19,170.01,929.75,184.62
2017-09-19,158.73,969.86,172.52,936.86,185.68
2017-09-20,156.07,973.21,172.17,947.54,185.51
2017-09-21,153.39,964.65,171.11,947.55,188.78
2017-09-22,151.89,955.1,170.54,943.26,187.35
2017-09-25,150.55,939.79,162.87,934.28,178.55
2017-09-26,153.14,938.6,164.21,937.43,179.38
2017-09-27,154.23,950.87,167.68,959.9,181.97
2017-09-28,153.28,956.4,168.73,964.81,180.7
2017-09-29,154.12,961.35,170.81,973.72,181.35
2017-10-02,153.81,959.19,169.47,967.47,177.01
2017-10-03,154.48,957.1,169.96,972.08,179.19
2017-10-04,153.4508,965.45,168.42,966.78,184.45
2017-10-05,155.39,980.85,171.24,985.19,194.39
2017-10-06,155.3,989.58,172.23,993.64,198.02
2017-10-09,155.84,990.99,172.5,992.31,196.87
2017-10-10,155.9,987.2,171.59,987.8,195.08
2017-10-11,156.55,995.0,172.74,1005.65,194.95
2017-10-12,156.0,1000.93,172.55,1005.65,195.86
2017-10-13,156.99,1002.94,173.74,1007.87,199.49
2017-10-16,159.88,1006.34,174.52,1009.35,202.68
2017-10-17,160.47,1009.13,176.11,1011.0,199.48
2017-10-18,159.76,997.0,176.03,1012.74,195.54
2017-10-19,155.98,986.61,174.56,1001.84,195.13
2017-10-20,156.16,982.91,174.98,1005.07,194.16
2017-10-23,156.17,966.3,171.27,985.54,192.47
2017-10-24,157.1,975.9,171.8,988.49,196.02
2017-10-25,156.405,972.91,170.6,991.46,193.77
2017-10-26,157.41,972.43,170.63,991.42,195.21
2017-10-27,163.05,1100.95,177.88,1033.67,199.54
2017-10-30,166.72,1110.85,179.87,1033.13,198.37
2017-10-31,169.04,1105.28,180.06,1033.04,196.43
2017-11-01,166.89,1103.68,182.66,1042.6,198.0
2017-11-02,168.11,1094.22,178.92,1042.97,199.32
2017-11-03,172.5,1111.6,178.92,1049.99,200.01
2017-11-06,174.25,1120.66,180.17,1042.68,200.13
2017-11-07,174.81,1123.17,180.25,1052.39,195.89
2017-11-09,175.88,1129.13,179.3,1047.72,193.9
2017-11-10,174.67,1125.35,178.46,1044.15,192.02
2017-11-13,173.97,1129.17,178.77,1041.2,195.08
2017-11-14,171.34,1136.84,178.07,1041.64,195.71
2017-11-15,169.08,1126.69,177.95,1036.41,192.12
2017-11-16,171.1,1137.29,179.59,1048.47,195.51
2017-11-17,170.15,1129.88,179.0,1035.89,193.2
2017-11-20,169.98,1126.31,178.74,1034.66,194.1
2017-11-21,173.14,1139.49,181.86,1050.3,196.23
2017-11-22,174.96,1156.16,180.87,1051.92,196.32
2017-11-24,174.97,1186.0,182.78,1056.52,195.75
2017-11-27,174.09,1195.83,183.03,1072.01,195.05
2017-11-28,173.07,1193.6,182.42,1063.29,199.18
2017-11-29,169.48,1161.27,175.13,1037.38,188.15
2017-11-30,171.85,1176.75,177.18,1036.17,187.58
2017-12-01,171.05,1162.35,175.1,1025.07,186.82
2017-12-04,169.8,1133.95,171.47,1011.87,184.04
2017-12-05,169.64,1141.57,172.83,1019.6,184.21
2017-12-06,169.01,1152.35,176.06,1032.72,185.3
2017-12-07,169.452,1159.79,180.14,1044.57,185.2
2017-12-08,169.37,1162.0,179.0,1049.38,188.54
2017-12-11,172.67,1168.92,179.04,1051.97,186.22
2017-12-12,171.7,1165.08,176.96,1048.77,185.73
2017-12-13,172.27,1164.13,178.3,1051.39,187.86
2017-12-14,172.22,1174.26,178.39,1057.47,189.56
2017-12-15,173.87,1179.14,180.18,1072.0,190.12
2017-12-18,176.42,1190.58,180.82,1085.09,190.42
2017-12-19,174.54,1187.38,179.51,1079.78,187.02
2017-12-20,174.35,1177.62,177.89,1073.56,188.82
2017-12-21,175.01,1174.76,177.45,1070.85,188.62
2017-12-22,175.01,1168.36,177.2,1068.86,189.94
2017-12-26,170.57,1176.76,175.99,1065.85,187.76
2017-12-27,170.6,1182.26,177.62,1060.2,186.24
2017-12-28,171.08,1186.1,177.92,1055.95,192.71
2017-12-29,169.23,1169.47,176.46,1053.4,191.96
2018-01-02,172.26,1189.01,181.42,1073.21,201.07
2018-01-03,172.23,1204.2,184.67,1091.52,205.05
2018-01-04,173.03,1209.59,184.33,1095.76,205.63
2018-01-05,175.0,1229.14,186.85,1110.29,209.99
2018-01-08,174.35,1246.87,188.28,1114.21,212.05
2018-01-09,174.33,1252.7,187.87,1112.79,209.31
2018-01-10,174.29,1254.33,187.84,1110.14,212.52
2018-01-11,175.28,1276.68,187.77,1111.88,217.24
2018-01-12,177.09,1305.2,179.37,1130.65,221.23
2018-01-16,176.19,1304.86,178.39,1130.7,221.53
2018-01-17,179.1,1295.0,177.6,1139.1,217.5
2018-01-18,179.26,1293.32,179.8,1135.97,220.33
2018-01-19,178.46,1294.58,181.29,1143.5,220.46
2018-01-22,177.0,1327.31,185.37,1164.16,227.58
2018-01-23,177.04,1362.54,189.35,1176.17,250.29
2018-01-24,174.22,1357.51,186.55,1171.29,261.279
2018-01-25,171.11,1377.95,187.48,1182.14,269.74
2018-01-26,171.51,1402.05,190.0,1187.56,274.6
2018-01-29,167.96,1417.68,185.98,1186.48,284.59
2018-01-30,166.97,1437.82,187.12,1177.37,278.8
2018-01-31,167.43,1451.65,186.89,1182.22,270.3
2018-02-01,167.78,1390.0,193.09,1181.59,265.07
2018-02-02,160.37,1431.0,190.28,1119.2,267.43
2018-02-05,157.49,1396.62,182.65,1068.76,255.59
2018-02-06,163.03,1442.84,185.31,1084.43,265.72
2018-02-07,159.54,1416.78,180.18,1055.41,264.56
2018-02-08,155.32,1350.47,171.5499,1005.6,250.0542
2018-02-09,155.97,1338.99,175.98,1043.43,249.18
2018-02-12,162.71,1386.23,176.41,1054.56,257.95
2018-02-13,164.34,1414.51,173.15,1054.14,258.27
2018-02-14,167.37,1451.05,179.52,1072.7,266.0
2018-02-15,172.99,1461.76,179.96,1091.36,280.27
2018-02-16,172.43,1448.69,177.36,1095.5,278.52
2018-02-20,171.85,1468.35,176.01,1103.59,278.55
2018-02-21,171.07,1482.92,177.91,1113.75,281.04
2018-02-22,172.6,1484.76,178.99,1109.9,278.14
2018-02-23,175.555,1500.0,183.29,1128.09,285.93
2018-02-26,178.97,1521.95,184.93,1143.7,294.16
2018-02-27,178.39,1511.98,181.46,1117.51,290.61
2018-02-28,178.12,1512.45,178.32,1103.92,291.38
2018-03-01,175.0,1493.45,175.94,1071.41,290.39
2018-03-02,176.21,1500.25,176.62,1084.14,301.05
2018-03-05,176.82,1523.61,180.4,1094.76,315.0
2018-03-06,176.67,1537.64,179.78,1100.9,325.22
2018-03-07,175.03,1545.0,183.71,1115.04,321.16
2018-03-08,176.94,1551.86,182.34,1129.38,317.0
2018-03-09,179.98,1578.89,185.23,1160.84,331.44
2018-03-12,181.72,1598.39,184.76,1165.93,321.3
2018-03-13,179.97,1588.18,181.88,1139.91,315.88
2018-03-14,178.44,1591.0,184.19,1148.89,321.55
2018-03-15,178.65,1582.32,183.86,1150.61,321.09
2018-03-16,178.02,1571.68,185.09,1134.42,318.45
2018-03-19,175.3,1544.93,172.56,1100.07,313.48
2018-03-20,175.24,1586.51,168.15,1095.8,317.5
2018-03-21,171.27,1581.86,169.39,1094.0,316.48
2018-03-22,168.845,1544.1,164.89,1053.15,306.7
2018-03-23,164.94,1495.56,159.39,1026.55,300.94
2018-03-26,172.77,1555.86,160.06,1054.09,320.35
2018-03-27,168.34,1497.05,152.19,1006.94,300.69
